term,chamber,data_name,sponsor,party,district,roster_id,roster_id_col,LES,BILL_wshare,AIC_wshare,ABC_wshare,PASS_wshare,LAW_wshare,all_bills,all_aic,all_abc,all_pass,all_law,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,num_sponsored_bills,sponsor_pass_rate,sponsor_law_rate,num_cosponsored_bills,LES_rank,LES_nw
2017_2018,Senate,r. baumgardner,"baumgardner, randy l.",,,283661,klarner_id,0.7071918503317673,0.018456375838926176,0.018456375838926176,0.02159827213822894,0.022573363431151242,0.019943019943019943,11,11,10,10,7,0,0,0,0,0,11,11,10,10,7,0,0,0,0,0,11,0.9090909090909091,0.6363636363636364,,18,0.7186308792758583
2017_2018,Senate,c. holbert,"holbert, chris",,,295999,klarner_id,1.0789573389692277,0.026845637583892617,0.026845637583892617,0.032397408207343416,0.033860045146726865,0.03418803418803419,16,16,15,15,12,0,0,0,0,0,16,16,15,15,12,0,0,0,0,0,16,0.9375,0.75,,12,1.0961936901174532
2017_2018,Senate,j. smallwood,"smallwood, jim",,,362173,klarner_id,0.9144497891124378,0.02348993288590604,0.02348993288590604,0.028077753779697623,0.02708803611738149,0.02849002849002849,14,14,13,12,10,0,0,0,0,0,14,14,13,12,10,0,0,0,0,0,14,0.8571428571428571,0.7142857142857143,,15,0.9290395335227508
2017_2018,Senate,l. garcia,"garcia, leroy m. jr.",,,309401,klarner_id,0.5674515498642569,0.015100671140939598,0.015100671140939598,0.01511879049676026,0.01580135440180587,0.019943019943019943,9,9,7,7,7,0,0,0,0,0,9,9,7,7,7,0,0,0,0,0,9,0.7777777777777778,0.7777777777777778,,24,0.576288105535984
2017_2018,Senate,j. sonnenberg,"sonnenberg, jerry",,,271478,klarner_id,1.0467598775672882,0.028523489932885907,0.028523489932885907,0.032397408207343416,0.03160270880361174,0.02849002849002849,17,17,15,14,10,0,0,0,0,0,17,17,15,14,10,0,0,0,0,0,17,0.8235294117647058,0.5882352941176471,,14,1.063684857980793
2017_2018,Senate,l. guzman,"guzman, lucia",,,295913,klarner_id,0.2935290918401945,0.010067114093959731,0.010067114093959731,0.0064794816414686825,0.006772009029345372,0.008547008547008548,6,6,3,3,3,0,0,0,0,0,6,6,3,3,3,0,0,0,0,0,6,0.5,0.5,,32,0.2980879420415838
2017_2018,Senate,i. aguilar,"aguilar, irene",,,309270,klarner_id,0.43835198822540467,0.016778523489932886,0.016778523489932886,0.008639308855291577,0.009029345372460496,0.011396011396011397,10,10,4,4,4,0,0,0,0,0,10,10,4,4,4,0,0,0,0,0,10,0.4,0.4,,29,0.4451507597465297
2017_2018,Senate,a. kerr,"kerr, andrew",,,271398,klarner_id,0.587058183680389,0.020134228187919462,0.020134228187919462,0.012958963282937365,0.013544018058690745,0.017094017094017096,12,12,6,6,6,0,0,0,0,0,12,12,6,6,6,0,0,0,0,0,12,0.5,0.5,,23,0.5961758840831676
2017_2018,Senate,s. fenberg,"fenberg, stephen",,,362195,klarner_id,0.48921515306699076,0.016778523489932886,0.016778523489932886,0.01079913606911447,0.011286681715575621,0.014245014245014245,10,10,5,5,5,0,0,0,0,0,10,10,5,5,5,0,0,0,0,0,10,0.5,0.5,,27,0.496813236735973
2017_2018,Senate,c. jahn,"jahn, cheri",,,18618,klarner_id,0.665294580477655,0.018456375838926176,0.018456375838926176,0.017278617710583154,0.01805869074492099,0.022792022792022793,11,11,8,8,8,0,0,0,0,0,11,11,8,8,8,0,0,0,0,0,11,0.7272727272727273,0.7272727272727273,,20,0.6756507528831786
2017_2018,Senate,l. court,"court, lois",,,283559,klarner_id,0.48921515306699076,0.016778523489932886,0.016778523489932886,0.01079913606911447,0.011286681715575621,0.014245014245014245,10,10,5,5,5,0,0,0,0,0,10,10,5,5,5,0,0,0,0,0,10,0.5,0.5,,27,0.496813236735973
2017_2018,Senate,d. kagan,"kagan, daniel",,,295919,klarner_id,0.6849012142937871,0.02348993288590604,0.02348993288590604,0.01511879049676026,0.01580135440180587,0.019943019943019943,14,14,7,7,7,0,0,0,0,0,14,14,7,7,7,0,0,0,0,0,14,0.5,0.5,,19,0.6955385314303623
2017_2018,Senate,j. kefalas,"kefalas, john michael",,,260138,klarner_id,0.4148620553394986,0.015100671140939598,0.015100671140939598,0.008639308855291577,0.009029345372460496,0.011396011396011397,9,9,4,4,4,0,0,0,0,0,9,9,4,4,4,0,0,0,0,0,9,0.4444444444444444,0.4444444444444444,,30,0.4213006745676541
2017_2018,Senate,r. fields,"fields, rhonda",,,295994,klarner_id,0.49664536507965096,0.015100671140939598,0.015100671140939598,0.012958963282937365,0.013544018058690745,0.014245014245014245,9,9,6,6,5,0,0,0,0,0,9,9,6,6,5,0,0,0,0,0,9,0.6666666666666666,0.5555555555555556,,26,0.5045106860178051
2017_2018,Senate,k. donovan,"donovan, kerry",,,322522,klarner_id,0.5400783179085769,0.016778523489932886,0.016778523489932886,0.012958963282937365,0.013544018058690745,0.017094017094017096,10,10,6,6,6,0,0,0,0,0,10,10,6,6,6,0,0,0,0,0,10,0.6,0.6,,25,0.5484757137254163
2017_2018,Senate,m. merrifield,"merrifield, michael",,,18377,klarner_id,0.3752343819248989,0.018456375838926176,0.018456375838926176,0.0064794816414686825,0.004514672686230248,0.005698005698005698,11,11,3,2,2,0,0,0,0,0,11,11,3,2,2,0,0,0,0,0,11,0.18181818181818182,0.18181818181818182,,31,0.3810943931491619
2017_2018,Senate,n. todd,"todd, nancy j.",,,260115,klarner_id,0.665294580477655,0.018456375838926176,0.018456375838926176,0.017278617710583154,0.01805869074492099,0.022792022792022793,11,11,8,8,8,0,0,0,0,0,11,11,8,8,8,0,0,0,0,0,11,0.7272727272727273,0.7272727272727273,,20,0.6756507528831786
2017_2018,Senate,r. zenzinger,"zenzinger, rachel",,,322535,klarner_id,0.6105481165662949,0.02181208053691275,0.02181208053691275,0.012958963282937365,0.013544018058690745,0.017094017094017096,13,13,6,6,6,0,0,0,0,0,13,13,6,6,6,0,0,0,0,0,13,0.46153846153846156,0.46153846153846156,,22,0.6200259692620432
2017_2018,Senate,r. scott,"scott, ray",,,296017,klarner_id,0.7577186290464655,0.02348993288590604,0.02348993288590604,0.02159827213822894,0.022573363431151242,0.017094017094017096,13,13,9,9,6,1,1,1,1,0,12,12,8,8,6,0,0,0,0,0,13,0.6923076923076923,0.46153846153846156,,17,0.7146685726441663
2017_2018,Senate,m. jones,"jones, matthew (matt)",,,19023,klarner_id,0.2935290918401945,0.010067114093959731,0.010067114093959731,0.0064794816414686825,0.006772009029345372,0.008547008547008548,6,6,3,3,3,0,0,0,0,0,6,6,3,3,3,0,0,0,0,0,6,0.5,0.5,,32,0.2980879420415838
2017_2018,Senate,a. williams,"williams, angela",,,295929,klarner_id,0.2812746503812747,0.01174496644295302,0.01174496644295302,0.0064794816414686825,0.004514672686230248,0.005698005698005698,7,7,3,2,2,0,0,0,0,0,7,7,3,2,2,0,0,0,0,0,7,0.2857142857142857,0.2857142857142857,,34,0.2856940524336593
2017_2018,Senate,k. grantham,"grantham, kevin j.",,,295877,klarner_id,0.2102100991252286,0.008389261744966443,0.008389261744966443,0.0064794816414686825,0.006772009029345372,0.0,4,4,2,2,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,4,0.5,0.0,,35,0.15849540963691794
